Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
2015-08-06,994.0,994.0,978.0,979.4,983.80633541202,239574.0,6978.0,235694419.0,66478.0,27.75,16.0,-14.6
2015-08-05,990.0,1000.0,984.0,987.65,993.5345079423,262896.0,6799.0,261196248.0,52511.0,19.97,16.0,-2.35
2015-08-04,1001.25,1005.45,980.15,988.1,989.5021585165,355105.0,10866.0,351377164.0,69031.0,19.44,25.3,-13.15
2015-08-03,1001.15,1013.2,998.2,1001.15,1004.4925183043,325060.0,7120.0,326520338.0,113499.0,34.92,15.0,0.0
2015-07-31,1002.0,1007.9,990.0,1001.65,999.8965977963,351772.0,9224.0,351735626.0,105881.0,30.1,17.9,-0.35
2015-07-30,1001.7,1008.0,993.05,999.3,1001.6575624004,299237.0,9014.0,299733004.0,146890.0,49.09,14.95,-2.4
2015-07-29,1012.0,1012.45,992.2,995.45,1002.4081914787,240152.0,8393.0,240730332.0,87597.0,36.48,20.25,-16.55
2015-07-28,1009.5,1016.75,1000.25,1009.95,1010.3954773792,323485.0,10939.0,326847781.0,77071.0,23.83,16.5,0.45
2015-07-27,1027.0,1035.0,1001.3,1005.8,1016.5639646061,437703.0,18669.0,444953097.0,108161.0,24.71,33.7,-21.2
2015-07-24,1046.2,1050.0,1021.6,1025.05,1035.5220225238,290271.0,9852.0,300582013.0,76752.0,26.44,28.4,-21.15
2015-07-23,1055.0,1067.0,1041.0,1045.65,1051.2526361319,610364.0,15739.0,641646764.0,131979.0,21.62,26.0,-9.35
2015-07-22,1007.3,1053.5,1005.15,1050.45,1040.6392550816,825916.0,18331.0,859480611.0,371198.0,44.94,48.35,43.15
2015-07-21,1026.7,1028.0,1002.9,1007.5,1017.5406282001,262687.0,5504.0,267294695.0,53540.0,20.38,25.1,-19.2
2015-07-20,1026.1,1029.9,1018.1,1024.75,1024.1256255426,307533.0,7852.0,314952426.0,134633.0,43.78,11.8,-1.35
2015-07-17,1023.0,1031.0,1018.0,1022.15,1026.0953512297,405333.0,9901.0,415910307.0,135608.0,33.46,13.0,-0.85
2015-07-16,1012.5,1027.5,1011.4,1023.65,1023.4586936098,511991.0,13218.0,524001640.0,265203.0,51.8,16.1,11.15
2015-07-15,1000.0,1014.0,999.0,1011.4,1009.8970624428,495718.0,8325.0,500624152.0,310531.0,62.64,15.0,11.4
2015-07-14,1008.4,1011.45,995.25,997.6,1002.4446752403,301854.0,7040.0,302591935.0,144304.0,47.81,16.2,-10.8
2015-07-13,1001.0,1012.25,995.4,1007.2,1004.543039543,433427.0,8746.0,435396076.0,260331.0,60.06,16.85,6.2
2015-07-10,994.65,1003.75,990.4,1001.55,999.41455080211,327762.0,8844.0,327570112.0,140028.0,42.72,13.35,6.9
2015-07-09,995.35,1001.45,984.3,987.3,992.59993964937,404304.0,8910.0,401312126.0,52496.0,12.98,17.15,-8.05
2015-07-08,1000.0,1008.2,990.45,994.8,998.14482187846,410815.0,10085.0,410052865.0,53166.0,12.94,17.75,-5.2
2015-07-07,1014.0,1016.5,1000.3,1003.4,1008.1107015909,213529.0,5618.0,215260870.0,59959.0,28.08,16.2,-10.6
2015-07-06,1000.0,1018.85,996.0,1015.3,1009.1255550812,564557.0,10252.0,569708896.0,248445.0,44.01,22.85,15.3
2015-07-03,1010.9,1013.5,1003.45,1006.75,1008.2996913493,532965.0,8390.0,537388445.0,212197.0,39.81,10.05,-4.15
2015-07-02,1007.05,1019.95,1006.15,1010.3,1013.4304644358,585463.0,11220.0,593326040.0,263534.0,45.01,13.8,3.25
2015-07-01,1002.4,1010.65,1002.0,1005.75,1006.5152697761,463792.0,12123.0,466813730.0,237515.0,51.21,8.65,3.35
2015-06-30,990.0,1003.5,988.0,1000.45,995.06673925457,488603.0,10383.0,486192594.0,203123.0,41.57,15.5,10.45
2015-06-29,985.0,993.6,972.6,990.75,983.44461060838,536953.0,13021.0,528063534.0,120803.0,22.5,21.0,5.75
2015-06-26,1002.25,1013.8,995.5,999.55,1003.0524593133,552085.0,14909.0,553770217.0,106372.0,19.27,18.3,-2.7
2015-06-25,990.5,1009.05,985.15,1004.65,1000.65367609,778667.0,16734.0,779175996.0,356179.0,45.74,23.9,14.15
2015-06-24,995.25,1006.55,986.0,990.75,998.82853410877,659933.0,12859.0,659159911.0,298888.0,45.29,20.55,-4.5
2015-06-23,992.75,1002.4,990.75,994.75,995.65178230564,508162.0,10433.0,505952401.0,226877.0,44.65,11.65,2.0
2015-06-22,996.9,1008.7,986.65,991.35,993.34791006781,649734.0,19494.0,645411911.0,266392.0,41.0,22.05,-5.55
2015-06-19,983.0,1006.0,983.0,996.5,994.68825509079,1072967.0,29040.0,1067267673.0,333585.0,31.09,23.0,13.5
2015-06-18,934.4,982.0,933.0,979.05,965.18805487722,1403351.0,39234.0,1354497622.0,379399.0,27.04,49.0,44.65
2015-06-17,905.0,940.4,894.4,931.1,921.98477299169,869836.0,22298.0,801975547.0,215812.0,24.81,46.0,26.1
2015-06-16,899.9,905.9,892.5,903.95,898.55374636547,312970.0,7576.0,281220366.0,87648.0,28.01,13.4,4.05
2015-06-15,893.7,904.6,890.0,901.0,900.12304061961,259776.0,6435.0,233830363.0,47831.0,18.41,14.6,7.3
2015-06-12,879.3,892.5,878.85,889.15,887.88102102843,397129.0,13400.0,352603302.0,81601.0,20.55,13.65,9.85
2015-06-11,906.9,908.95,874.0,877.2,886.67036807666,416598.0,10919.0,369385102.0,125882.0,30.22,34.95,-29.7
2015-06-10,885.0,909.9,885.0,905.9,903.05941241156,289182.0,11025.0,261148527.0,80968.0,28.0,24.9,20.9
2015-06-09,885.25,890.5,878.0,883.9,884.08663300819,204010.0,6345.0,180362514.0,37671.0,18.47,12.5,-1.35
2015-06-08,908.8,910.65,883.65,885.25,894.57337562937,216884.0,8307.0,194018652.0,57962.0,26.72,27.0,-23.55
2015-06-05,910.0,916.65,904.0,906.05,909.96448641003,287749.0,8948.0,261841371.0,45580.0,15.84,12.65,-3.95
2015-06-04,903.1,915.9,895.05,912.5,905.90748151709,461778.0,16188.0,418328145.0,154890.0,33.54,20.85,9.4
2015-06-03,899.0,910.35,889.0,895.9,898.18709178007,445685.0,12197.0,400308514.0,144930.0,32.52,21.35,-3.1
2015-06-02,904.15,918.5,891.15,898.7,904.7303911994,558053.0,15121.0,504887509.0,156183.0,27.99,27.35,-5.45
2015-06-01,877.0,904.0,877.0,901.35,898.70834254551,271380.0,8619.0,243891470.0,82605.0,30.44,27.0,24.35
2015-05-29,879.5,886.5,874.0,877.15,880.10135728761,623744.0,9243.0,548957941.0,355763.0,57.04,12.5,-2.35
2015-05-28,886.9,894.0,873.4,876.75,885.45942342235,235493.0,6928.0,208519496.0,37279.0,15.83,20.6,-10.15
2015-05-27,884.1,890.8,880.75,886.95,886.0841483649,188643.0,5579.0,167153572.0,50982.0,27.03,10.05,2.85
2015-05-26,895.5,896.5,883.2,884.65,889.8373698836,154381.0,4315.0,137373983.0,35477.0,22.98,13.3,-10.85
2015-05-25,901.35,907.6,892.2,894.2,898.924675706,190722.0,5431.0,171444712.0,41287.0,21.65,15.4,-7.15
2015-05-22,897.2,904.8,897.0,902.65,901.28882245123,189317.0,5603.0,170629296.0,43646.0,23.05,7.8,5.45
2015-05-21,910.25,915.5,894.0,896.9,899.10127151138,485092.0,7598.0,436146834.0,239371.0,49.35,21.5,-13.35
2015-05-20,900.0,909.5,898.9,907.4,904.43373517917,301940.0,8537.0,273084722.0,81826.0,27.1,10.6,7.4
2015-05-19,892.0,904.95,887.1,895.5,896.01207762111,399582.0,10684.0,358030298.0,115437.0,28.89,17.85,3.5
2015-05-18,876.2,892.1,873.0,890.5,884.9845093682,262804.0,8401.0,232577469.0,74204.0,28.24,19.1,14.3
2015-05-15,881.3,886.4,871.2,873.95,877.14553126812,200012.0,5196.0,175439632.0,46705.0,23.35,15.2,-7.35
2015-05-14,882.25,886.0,871.0,878.5,877.96365085591,316156.0,8117.0,277573476.0,49125.0,15.54,15.0,-3.75
2015-05-13,875.0,889.0,857.9,884.8,873.55286186512,437442.0,12081.0,382128711.0,57404.0,13.12,31.1,9.8
2015-05-12,895.0,895.0,865.25,868.35,874.18803315758,373248.0,10845.0,326288935.0,73080.0,19.58,29.75,-26.65
2015-05-11,892.0,898.95,883.2,895.75,892.07799320875,367532.0,9269.0,327867209.0,145842.0,39.68,15.75,3.75
2015-05-08,871.0,893.4,863.6,889.9,881.98633953502,489222.0,21074.0,431487121.0,148749.0,30.41,29.8,18.9
2015-05-07,877.3,879.0,860.0,869.4,867.5558752736,439971.0,21683.0,381699426.0,98047.0,22.28,19.0,-7.9
2015-05-06,891.05,896.4,872.0,879.25,881.54511048116,532670.0,27282.0,469572634.0,173629.0,32.6,24.4,-11.8
2015-05-05,893.0,901.75,885.0,890.9,893.34820948519,357104.0,19822.0,319018219.0,106680.0,29.87,16.75,-2.1
2015-05-04,867.0,893.25,861.2,890.45,878.15387264014,357224.0,17933.0,313697639.0,117352.0,32.85,32.05,23.45
2015-04-30,851.7,865.9,848.5,862.85,857.66224507212,333967.0,21374.0,286430887.0,83918.0,25.13,17.4,11.15
2015-04-29,863.4,870.95,848.3,851.25,859.41098371525,309185.0,18846.0,265716985.0,86536.0,27.99,22.65,-12.15
2015-04-28,875.0,881.75,860.0,865.0,871.31460879081,477021.0,17242.0,415635366.0,248765.0,52.15,21.75,-10.0
2015-04-27,881.0,887.5,871.0,874.55,879.55365777157,245491.0,14993.0,215922507.0,57989.0,23.62,16.5,-6.45
2015-04-24,876.85,883.95,868.4,879.4,877.5209616893,307251.0,16802.0,269619193.0,85699.0,27.89,15.55,2.55
2015-04-23,884.65,889.9,869.25,877.0,878.62318415875,310531.0,18261.0,272839736.0,77440.0,24.94,20.65,-7.65
2015-04-22,880.6,886.6,867.6,879.9,877.58560309998,302454.0,16632.0,265429276.0,65213.0,21.56,19.0,-0.7
2015-04-21,888.0,895.05,872.45,875.9,885.44581762242,425129.0,21128.0,376428695.0,123195.0,28.98,22.6,-12.1
2015-04-20,936.55,937.95,878.75,885.55,902.95820233299,827606.0,44115.0,747293626.0,240867.0,29.1,59.2,-51.0
2015-04-17,935.4,943.8,923.15,926.85,934.4249990268,462394.0,24343.0,432072513.0,112780.0,24.39,20.65,-8.55
2015-04-16,926.15,937.6,919.0,927.45,928.21140548271,499935.0,21865.0,464045369.0,168575.0,33.72,18.6,1.3
2015-04-15,920.9,939.4,907.6,923.75,923.00562216629,513681.0,28895.0,474130451.0,93179.0,18.14,31.8,2.85
2015-04-13,908.4,925.0,898.6,922.4,914.24938720527,469162.0,35204.0,428931071.0,149769.0,31.92,26.4,14.0
2015-04-10,895.0,906.7,889.0,903.65,899.47584737353,478685.0,22999.0,430565596.0,126532.0,26.43,17.7,8.65
2015-04-09,866.1,898.9,860.0,894.95,873.7122564152,1119528.0,30292.0,978145335.0,668101.0,59.68,38.9,28.85
2015-04-08,836.0,869.15,833.0,865.5,855.2378426348,651313.0,30326.0,557027525.0,275189.0,42.25,36.15,29.5
2015-04-07,825.1,835.9,825.1,832.8,831.52529371898,255261.0,14472.0,212255978.0,87882.0,34.43,10.8,7.7
2015-04-06,835.3,837.95,821.45,824.0,825.97409451472,219606.0,12073.0,181388867.0,90668.0,41.29,16.5,-11.3
2015-04-01,824.95,838.0,814.0,834.55,825.33815749133,254414.0,15179.0,209977582.0,54715.0,21.51,24.0,9.6
2015-03-31,816.1,832.05,816.1,824.7,826.46975333153,314795.0,15847.0,260168546.0,88056.0,27.97,15.95,8.6
2015-03-30,816.0,818.0,796.75,810.35,806.9025363667,451512.0,24134.0,364326178.0,131506.0,29.13,21.25,-5.65
2015-03-27,832.6,835.15,801.5,811.75,814.3983916191,535694.0,32094.0,436268332.0,192466.0,35.93,33.65,-20.85
2015-03-26,841.35,848.75,824.55,830.6,838.49939369231,382644.0,14318.0,320846762.0,202663.0,52.96,24.2,-10.75
2015-03-25,850.5,850.5,840.15,844.7,843.60933675726,382017.0,12093.0,322273108.0,274261.0,71.79,10.35,-5.8
2015-03-24,842.45,854.45,842.05,848.8,848.1640283476,438979.0,18032.0,372326197.0,212275.0,48.36,12.4,6.35
2015-03-23,856.35,863.45,838.1,842.25,846.66300814968,311055.0,16913.0,263358762.0,141239.0,45.41,25.35,-14.1
2015-03-20,856.1,861.0,848.85,854.3,855.10130325378,195127.0,10758.0,166853352.0,55159.0,28.27,12.15,-1.8
2015-03-19,875.0,876.0,852.1,856.25,865.99410346804,254726.0,13145.0,220591214.0,68712.0,26.97,23.9,-18.75
2015-03-18,858.0,872.9,855.0,868.75,862.82608443273,310093.0,15046.0,267556329.0,78736.0,25.39,17.9,10.75
2015-03-17,848.15,859.8,841.0,856.85,849.65580438368,588090.0,21757.0,499674082.0,284290.0,48.34,18.8,8.7
2015-03-16,854.0,854.0,841.0,842.05,843.09365837681,567883.0,19700.0,478778556.0,356276.0,62.74,13.0,-11.95
2015-03-13,869.0,869.95,847.0,850.15,855.38811648454,294391.0,14724.0,251818563.0,86760.0,29.47,22.95,-18.85
2015-03-12,860.0,866.2,855.55,863.75,860.46065922991,218285.0,10224.0,187825655.0,59403.0,27.21,10.65,3.75
2015-03-11,860.0,869.5,853.2,855.85,861.67018326151,240858.0,13955.0,207540157.0,62774.0,26.06,16.3,-4.15
2015-03-10,870.0,874.9,855.4,859.1,862.65957085683,589174.0,24051.0,508256590.0,276885.0,47.0,19.5,-10.9
2015-03-09,884.0,891.8,864.2,868.65,879.19928876768,299199.0,14033.0,263055548.0,73618.0,24.61,27.6,-15.35
2015-03-05,891.0,898.4,879.5,884.4,887.06190996397,306655.0,14198.0,272021970.0,53155.0,17.33,18.9,-6.6
2015-03-04,905.0,909.0,880.4,886.95,895.8022627684,384308.0,17540.0,344263976.0,85871.0,22.34,28.6,-18.05
2015-03-03,870.0,906.5,867.4,901.65,892.41882383857,707794.0,36015.0,631648689.0,172087.0,24.31,39.1,31.65
2015-03-02,869.85,875.6,856.15,863.7,862.41107068982,360646.0,14305.0,311025103.0,91735.0,25.44,19.45,-6.15
2015-02-28,861.8,868.4,847.0,866.25,859.97875870056,511174.0,22193.0,439598782.0,81977.0,16.04,21.4,4.45
2015-02-27,846.15,860.5,844.6,855.65,851.09355180076,426181.0,16233.0,362719901.0,169209.0,39.7,15.9,9.5
2015-02-26,846.05,850.0,837.1,842.25,841.56080279436,632989.0,23478.0,532698731.0,322765.0,50.99,12.9,-3.8
2015-02-25,847.0,856.4,841.6,843.55,847.17298060491,643101.0,23261.0,544817791.0,354296.0,55.09,14.8,-3.45
2015-02-24,853.0,857.2,837.1,841.75,843.536415306,616856.0,28760.0,520340499.0,227090.0,36.81,20.1,-11.25
2015-02-23,869.8,876.4,846.65,851.15,861.70390674157,530826.0,22462.0,457414838.0,212155.0,39.97,29.75,-18.65
2015-02-20,897.0,897.0,872.0,873.25,877.75902516106,575890.0,26404.0,505492645.0,171169.0,29.72,25.0,-23.75
2015-02-19,905.0,907.15,887.55,901.35,896.09348540008,291714.0,15402.0,261403015.0,86195.0,29.55,19.6,-3.65
2015-02-18,900.0,908.0,895.05,901.45,901.54986755811,211791.0,11545.0,190940148.0,55092.0,26.01,12.95,1.45
2015-02-16,920.0,923.95,900.05,902.65,910.51454514392,275109.0,14078.0,250490746.0,116050.0,42.18,23.9,-17.35
2015-02-13,915.0,920.0,909.65,917.2,915.89953608229,277851.0,12272.0,254483602.0,60741.0,21.86,10.35,2.2
2015-02-12,906.35,915.0,887.3,910.45,900.7907102161,315228.0,14910.0,283954454.0,84618.0,26.84,27.7,4.1
2015-02-11,885.0,904.2,883.65,900.95,894.91710830018,263416.0,12685.0,235735485.0,39842.0,15.13,20.55,15.95
2015-02-10,892.0,905.0,862.4,882.7,887.43240792898,486418.0,20611.0,431663097.0,90298.0,18.56,42.6,-9.3
2015-02-09,903.0,915.7,891.95,897.3,905.70905988097,441242.0,19104.0,399636877.0,137197.0,31.09,23.75,-5.7
2015-02-06,925.7,930.15,904.0,910.45,917.11118502485,302154.0,16341.0,277108813.0,76167.0,25.21,26.15,-15.25
2015-02-05,932.5,938.6,918.15,922.35,928.8769156858,333040.0,15156.0,309353168.0,69392.0,20.84,20.45,-10.15
2015-02-04,939.4,943.1,925.7,928.7,936.25157958505,399472.0,17033.0,374006291.0,116360.0,29.13,17.4,-10.7
2015-02-03,912.5,940.2,911.3,937.45,929.53475566359,432764.0,21279.0,402269179.0,110600.0,25.56,28.9,24.95
2015-02-02,915.15,919.35,906.0,907.9,913.8065843232,845402.0,10538.0,772533914.0,608508.0,71.98,13.35,-7.25
2015-01-30,930.05,932.0,910.0,915.35,918.92626821399,242053.0,11875.0,222428860.0,51537.0,21.29,22.0,-14.7
2015-01-29,906.0,934.25,902.0,927.9,925.69082424205,550069.0,29739.0,509193826.0,156669.0,28.48,32.25,21.9
2015-01-28,885.1,909.75,885.0,905.85,896.78352701202,398082.0,19173.0,356993380.0,149781.0,37.63,24.75,20.75
2015-01-27,890.2,896.9,880.9,888.75,888.77959502207,360069.0,17768.0,320021980.0,171247.0,47.56,16.0,-1.45
2015-01-23,890.0,896.9,877.45,886.95,887.54346056708,405448.0,17925.0,359852721.0,138150.0,34.07,19.45,-3.05
2015-01-22,905.2,906.95,879.35,884.1,888.9485935802,425122.0,16826.0,377911604.0,236903.0,55.73,27.6,-21.1
2015-01-21,904.0,909.2,892.3,904.65,902.92235179868,358347.0,20303.0,323559516.0,92453.0,25.8,16.9,0.65
2015-01-20,882.8,903.75,878.6,901.15,893.91062211014,397727.0,20319.0,355532390.0,102967.0,25.89,25.15,18.35
2015-01-19,870.0,885.75,859.05,879.85,876.95008274298,460462.0,20417.0,403802189.0,115616.0,25.11,26.7,9.85
2015-01-16,861.0,874.05,852.15,869.0,866.33517966883,394114.0,18515.0,341434823.0,118030.0,29.95,21.9,8.0
2015-01-15,841.25,870.2,841.1,864.6,857.32192523986,574183.0,22637.0,492259675.0,235278.0,40.98,29.1,23.35
2015-01-14,843.1,846.9,831.1,835.05,835.20074478879,669183.0,17722.0,558902140.0,407411.0,60.88,15.8,-8.05
2015-01-13,852.75,854.45,840.65,843.05,844.71673701124,426946.0,12635.0,360648432.0,201483.0,47.19,13.8,-9.7
2015-01-12,862.5,863.0,842.35,850.55,846.92959157707,503008.0,16807.0,426012360.0,256599.0,51.01,20.65,-11.95
2015-01-09,846.15,862.5,845.1,860.45,852.01471397436,510671.0,20043.0,435099206.0,259031.0,50.72,17.4,14.3
2015-01-08,859.85,862.95,841.7,842.85,845.68940485356,787134.0,24450.0,665670884.0,473301.0,60.13,21.25,-17.0
2015-01-07,838.7,858.8,837.2,855.4,850.73216757377,660342.0,26226.0,561774181.0,332860.0,50.41,21.6,16.7
2015-01-06,872.0,872.0,832.1,836.1,848.36716313555,975422.0,39864.0,827515995.0,469959.0,48.18,39.9,-35.9
2015-01-05,885.55,890.9,875.3,877.1,882.75966580289,328788.0,19270.0,290240785.0,124228.0,37.78,15.6,-8.45
2015-01-02,888.8,896.0,884.0,885.6,889.87552284011,260835.0,9740.0,232110682.0,118820.0,45.55,12.0,-3.2
2015-01-01,885.5,892.15,884.2,888.05,887.91795824331,181432.0,7338.0,161096731.0,97186.0,53.57,7.95,2.55
2014-12-31,880.25,893.8,879.55,891.15,888.85816144795,328465.0,8506.0,291958796.0,201017.0,61.2,14.25,10.9
2014-12-30,898.4,898.5,877.65,880.6,881.94929229734,439874.0,14392.0,387946563.0,242588.0,55.15,20.85,-17.8
2014-12-29,888.5,900.5,886.6,897.0,895.85840738632,403990.0,12344.0,361917838.0,232801.0,57.63,13.9,8.5
2014-12-26,887.8,892.7,880.25,889.0,885.65857954707,245823.0,10623.0,217715249.0,83804.0,34.09,12.45,1.2
2014-12-24,895.0,896.6,881.65,886.8,889.56546681631,671806.0,15282.0,597615418.0,402381.0,59.9,14.95,-8.2
2014-12-23,903.4,903.95,892.05,893.9,896.61046181037,276109.0,12684.0,247562218.0,166573.0,60.33,11.9,-9.5
2014-12-22,903.2,906.45,891.05,904.5,897.91653361511,214829.0,10477.0,192898511.0,85132.0,39.63,15.4,1.3
2014-12-19,886.8,908.6,882.4,900.15,899.43765334634,475639.0,19452.0,427807626.0,198022.0,41.63,26.2,13.35
2014-12-18,880.0,885.25,865.25,880.25,877.59763189605,534436.0,19207.0,469019768.0,246878.0,46.19,20.0,0.25
2014-12-17,866.8,874.95,864.55,869.95,870.62474139775,696533.0,22878.0,606418863.0,296354.0,42.55,10.4,3.15
2014-12-16,875.5,883.0,859.95,864.1,871.57730767151,924850.0,24025.0,806078273.0,520664.0,56.3,23.05,-11.4
2014-12-15,876.2,880.9,872.4,878.45,877.24463238469,444704.0,15905.0,390114197.0,186126.0,41.85,8.5,2.25
2014-12-12,908.0,911.45,880.85,883.55,892.20502541675,773309.0,27536.0,689950176.0,383622.0,49.61,30.6,-24.45
2014-12-11,930.0,930.0,903.2,906.3,914.39640085879,591530.0,34120.0,540892903.0,224886.0,38.02,26.8,-23.7
2014-12-10,932.0,940.9,930.0,932.05,934.69788094572,232415.0,12554.0,217237808.0,84068.0,36.17,10.9,0.05
2014-12-09,942.4,950.05,931.4,939.3,940.77322033898,274350.0,16099.0,258101133.0,90402.0,32.95,18.65,-3.1
2014-12-08,962.3,962.9,942.6,945.05,952.75898355804,241942.0,12601.0,230512414.0,81836.0,33.82,20.3,-17.25
2014-12-05,961.0,966.8,955.5,957.7,960.91613543735,267932.0,12724.0,257460182.0,82709.0,30.87,11.3,-3.3
2014-12-04,968.35,974.35,956.1,958.55,964.07314929926,200289.0,11404.0,193093247.0,71832.0,35.86,18.25,-9.8
2014-12-03,960.9,973.6,960.9,966.2,967.37380621862,287427.0,12605.0,278049351.0,111788.0,38.89,12.7,5.3
2014-12-02,964.4,970.9,958.35,962.5,963.35908655617,271500.0,13751.0,261551992.0,63991.0,23.57,12.55,-1.9
2014-12-01,989.4,991.7,959.2,961.75,970.79446790446,358056.0,17607.0,347598784.0,124755.0,34.84,32.5,-27.65
2014-11-28,989.25,1016.2,983.55,990.85,1001.4723112081,686126.0,29132.0,687136191.0,235805.0,34.37,32.65,1.6
2014-11-27,990.0,992.95,983.25,987.15,987.8416625433,121260.0,6823.0,119785680.0,37225.0,30.7,9.7,-2.85
2014-11-26,993.0,993.0,982.5,987.35,987.3456028488,231957.0,9631.0,229021724.0,86586.0,37.33,10.5,-5.65
2014-11-25,985.0,994.9,974.0,992.35,983.87674728012,411139.0,16287.0,404510102.0,169795.0,41.3,20.9,7.35
2014-11-24,1000.0,1003.15,982.0,984.6,986.84234119971,240475.0,10659.0,237310912.0,96659.0,40.2,21.15,-15.4
2014-11-21,980.9,999.9,980.0,997.45,993.33577410603,330633.0,17236.0,328429587.0,134545.0,40.69,19.9,16.55
2014-11-20,977.8,982.9,970.2,980.4,976.26965724085,146371.0,8947.0,142897566.0,46748.0,31.94,12.7,2.6
2014-11-19,987.75,991.8,976.25,977.8,982.5023226597,128947.0,8710.0,126690727.0,39649.0,30.75,15.55,-9.95
2014-11-18,986.35,997.5,985.5,987.75,991.71131103436,222641.0,12828.0,220795598.0,80709.0,36.25,12.0,1.4
2014-11-17,969.0,985.0,966.95,983.35,977.26478320035,194004.0,11171.0,189593277.0,60469.0,31.17,18.05,14.35
2014-11-14,970.05,977.5,965.0,969.15,971.30771232563,222877.0,11137.0,216482149.0,86662.0,38.88,12.5,-0.9
2014-11-13,975.7,979.8,964.15,968.75,971.16687069234,254053.0,10764.0,246727857.0,72665.0,28.6,15.65,-6.95
2014-11-12,982.0,984.0,970.0,973.9,975.17149501399,202968.0,11121.0,197928608.0,50762.0,25.01,14.0,-8.1
2014-11-11,972.4,987.2,967.0,977.75,977.67292225201,250283.0,13785.0,244694912.0,70031.0,27.98,20.2,5.35
2014-11-10,982.35,989.1,968.1,969.5,976.67839748199,221127.0,11487.0,215969964.0,86121.0,38.95,21.0,-12.85
2014-11-07,991.0,995.5,978.5,980.9,983.92806031116,206131.0,12985.0,202818075.0,73248.0,35.53,17.0,-10.1
2014-11-05,1001.2,1008.0,988.0,991.35,998.06416796867,347541.0,18759.0,346868219.0,114599.0,32.97,20.0,-9.85
2014-11-03,1002.0,1008.5,990.55,1001.2,1001.3381627374,312737.0,14272.0,313155493.0,101758.0,32.54,17.95,-0.8
2014-10-31,982.0,1002.7,981.9,999.2,994.61369060219,448775.0,22382.0,446357759.0,169330.0,37.73,20.8,17.2
2014-10-30,948.4,981.45,948.3,979.3,968.47131728662,516949.0,21801.0,500650279.0,253736.0,49.08,33.15,30.9
2014-10-29,938.0,952.4,934.0,951.3,946.5075652399,339976.0,11635.0,321789856.0,167882.0,49.38,18.4,13.3
2014-10-28,944.0,944.0,927.0,934.05,932.41910038706,320360.0,16344.0,298709783.0,137741.0,43.0,17.0,-9.95
2014-10-27,959.2,960.9,937.65,941.7,944.34930969014,441903.0,12565.0,417310793.0,281477.0,63.7,23.25,-17.5
2014-10-23,949.0,954.5,949.0,952.95,952.10907952641,108618.0,6942.0,103416184.0,46655.0,42.95,5.5,3.95
2014-10-22,936.7,950.9,933.65,945.95,945.28210248859,297438.0,14942.0,281162818.0,92436.0,31.08,17.25,9.25
2014-10-21,936.1,937.0,927.1,929.15,930.52238363958,675337.0,20080.0,628416195.0,396279.0,58.68,9.9,-6.95
2014-10-20,937.55,941.8,912.75,934.5,932.75006511115,652730.0,30242.0,608833950.0,251528.0,38.53,29.05,-3.05
2014-10-17,935.0,941.0,925.6,938.15,935.1253644049,328961.0,16278.0,307619775.0,125046.0,38.01,15.4,3.15
2014-10-16,954.6,956.8,928.45,932.35,943.01793901565,746585.0,28978.0,704043048.0,373045.0,49.97,28.35,-22.25
2014-10-14,979.8,980.0,959.15,961.1,967.07336783712,408844.0,24590.0,395382144.0,93216.0,22.8,20.85,-18.7
2014-10-13,961.0,964.0,948.8,957.85,956.99619772988,337956.0,18317.0,323422607.0,96614.0,28.59,15.2,-3.15
2014-10-10,948.9,968.35,936.95,960.3,953.55361816493,426404.0,17894.0,406599077.0,133228.0,31.24,31.4,11.4
2014-10-09,940.4,957.2,940.0,954.65,951.13513899351,329224.0,16857.0,313136515.0,173538.0,52.71,17.2,14.25
2014-10-08,923.6,942.0,922.1,937.15,936.04297899412,347379.0,14753.0,325161674.0,129940.0,37.41,19.9,13.55
2014-10-07,928.9,934.9,923.7,926.65,928.66201074039,303341.0,12245.0,281701263.0,161663.0,53.29,11.2,-2.25
2014-10-01,944.8,945.1,925.75,926.8,932.98472302247,242980.0,15022.0,226696628.0,65940.0,27.14,19.35,-18.0
